step,time,object_id,shape,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,quat_w,quat_x,quat_y,quat_z
174,2.899998,0,1,7.893329,10.849193,0.000000,-12.563159,-17.379299,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
175,2.916665,0,1,7.660213,10.560693,0.000000,-13.540928,-17.377068,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
176,2.933331,0,1,7.409383,10.273062,0.000000,-14.577263,-17.341145,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
177,2.949998,0,1,7.140231,9.987491,0.000000,-15.657363,-17.245796,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
178,2.966665,0,1,6.852367,9.705409,0.000000,-16.767410,-17.072802,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
179,2.983331,0,1,6.545593,9.428398,0.000000,-17.895151,-16.810284,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
180,2.999998,0,1,6.219869,9.158114,0.000000,-19.029999,-16.451290,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
181,3.016665,0,1,5.875296,8.896246,0.000000,-20.162828,-15.992346,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
182,3.033331,0,1,5.512099,8.644485,0.000000,-21.285570,-15.432233,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
183,3.049998,0,1,5.130629,8.404512,0.000000,-22.390593,-14.770984,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
184,3.066664,0,1,4.731370,8.178001,0.000000,-23.469833,-14.009096,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
185,3.083331,0,1,4.314984,7.966611,0.000000,-24.513643,-13.147035,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
186,3.099998,0,1,3.882361,7.772004,0.000000,-25.509426,-12.185101,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
187,3.116664,0,1,3.434709,7.595831,0.000000,-26.440247,-11.123821,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
188,3.133331,0,1,2.973646,7.439703,0.000000,-27.283997,-9.965006,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
189,3.149998,0,1,2.501269,7.305128,0.000000,-28.013912,-8.713480,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
190,3.166664,0,1,2.020169,7.193413,0.000000,-28.601372,-7.379130,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
191,3.183331,0,1,1.533332,7.105536,0.000000,-29.021107,-5.978383,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
192,3.199998,0,1,1.043933,7.042055,0.000000,-29.257368,-4.533974,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
193,3.216664,0,1,0.555077,7.003045,0.000000,-29.308119,-3.072491,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
194,3.233331,0,1,0.069574,6.988141,0.000000,-29.184885,-1.620479,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
195,3.249998,0,1,-0.410183,6.996622,0.000000,-28.908457,-0.200890,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
196,3.266664,0,1,-0.882232,7.027520,0.000000,-28.503067,1.168753,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
197,3.283331,0,1,-1.344978,7.079709,0.000000,-27.991650,2.476327,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
198,3.299998,0,1,-1.797117,7.151966,0.000000,-27.393373,3.713952,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
199,3.316664,0,1,-2.237560,7.243002,0.000000,-26.723166,4.876573,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
200,3.333331,0,1,-2.665380,7.351491,0.000000,-25.992435,5.960813,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
201,3.349998,0,1,-3.079785,7.476072,0.000000,-25.210323,6.964299,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
202,3.366664,0,1,-3.480114,7.615357,0.000000,-24.384964,7.885448,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
203,3.383331,0,1,-3.865845,7.767964,0.000000,-23.524628,8.723655,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
204,3.399997,0,1,-4.236620,7.932529,0.000000,-22.638628,9.479753,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
205,3.416664,0,1,-4.592278,8.107759,0.000000,-21.737968,10.156693,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
206,3.433331,0,1,-4.932896,8.292478,0.000000,-20.835670,10.760302,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
207,3.449997,0,1,-5.258808,8.485699,0.000000,-19.946705,11.300001,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
208,3.466664,0,1,-5.570635,8.686687,0.000000,-19.087301,11.789158,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
209,3.483331,0,1,-5.869263,8.895028,0.000000,-18.273649,12.244916,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
210,3.499997,0,1,-6.155791,9.110660,0.000000,-17.519745,12.687026,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
211,3.516664,0,1,-6.431437,9.333854,0.000000,-16.834846,13.135673,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
212,3.533331,0,1,-6.697395,9.565166,0.000000,-16.221201,13.608614,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
213,3.549997,0,1,-6.954705,9.805310,0.000000,-15.672979,14.118423,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
214,3.566664,0,1,-7.204130,10.055046,0.000000,-15.177056,14.670815,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
215,3.583331,0,1,-7.446097,10.315051,0.000000,-14.715459,15.264620,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
216,3.599997,0,1,-7.680699,10.585847,0.000000,-14.268560,15.893181,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
217,3.616664,0,1,-7.907726,10.867764,0.000000,-13.817921,16.546423,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
218,3.633331,0,1,-8.126741,11.160927,0.000000,-13.348147,17.212891,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
219,3.649997,0,1,-8.337141,11.465275,0.000000,-12.847677,17.881218,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
220,3.666664,0,1,-8.538226,11.780585,0.000000,-12.308733,18.541054,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
221,3.683331,0,1,-8.729244,12.106499,0.000000,-11.726837,19.183451,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
222,3.699997,0,1,-8.909432,12.442537,0.000000,-11.100164,19.800964,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
223,3.716664,0,1,-9.078050,12.788140,0.000000,-10.428875,20.387520,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
224,3.733330,0,1,-9.234385,13.142669,0.000000,-9.714489,20.938166,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
225,3.749997,0,1,-9.377782,13.505424,0.000000,-8.959459,21.448792,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
226,3.766664,0,1,-9.507630,13.875648,0.000000,-8.166807,21.915829,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
227,3.783330,0,1,-9.623388,14.252532,0.000000,-7.339924,22.335926,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
228,3.799997,0,1,-9.724571,14.635204,0.000000,-6.482450,22.705681,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
229,3.816664,0,1,-9.810762,15.022731,0.000000,-5.598288,23.021416,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
230,3.833330,0,1,-9.881619,15.414108,0.000000,-4.691681,23.279058,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
231,3.849997,0,1,-9.936881,15.808250,0.000000,-3.767352,23.474199,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
232,3.866664,0,1,-9.976386,16.203999,0.000000,-2.830670,23.602297,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
233,3.883330,0,1,-10.000076,16.600122,0.000000,-1.887727,23.659124,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
234,3.899997,0,1,-10.008016,16.995350,0.000000,-0.945358,23.641369,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
235,3.916664,0,1,-10.000398,17.388378,0.000000,-0.010941,23.547304,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
236,3.933330,0,1,-9.977544,17.777946,0.000000,0.907888,23.377333,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
237,3.949997,0,1,-9.939901,18.162844,0.000000,1.803772,23.134256,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
238,3.966664,0,1,-9.888019,18.541971,0.000000,2.670027,22.823189,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
239,3.983330,0,1,-9.822531,18.914371,0.000000,3.501099,22.451088,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
240,3.999997,0,1,-9.744134,19.279213,0.000000,4.292784,22.026033,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
241,4.016664,0,1,-9.653562,19.635822,0.000000,5.042203,21.556524,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
242,4.033330,0,1,-9.551562,19.983662,0.000000,5.747746,21.050817,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
243,4.049997,0,1,-9.438884,20.322317,0.000000,6.408818,20.516474,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
244,4.066664,0,1,-9.316266,20.651470,0.000000,7.025606,19.960129,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
245,4.083331,0,1,-9.184437,20.970898,0.000000,7.598831,19.387459,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
246,4.099998,0,1,-9.044093,21.280447,0.000000,8.129572,18.803188,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
247,4.116665,0,1,-8.895917,21.580015,0.000000,8.619142,18.211256,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
248,4.133332,0,1,-8.740561,21.869564,0.000000,9.068958,17.614941,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
249,4.149999,0,1,-8.578652,22.149086,0.000000,9.480557,17.017002,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
250,4.166666,0,1,-8.410791,22.418615,0.000000,9.855526,16.419832,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
251,4.183332,0,1,-8.237547,22.678223,0.000000,10.195543,15.825552,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
252,4.199999,0,1,-8.059460,22.927999,0.000000,10.502382,15.236081,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
253,4.216666,0,1,-7.877038,23.168077,0.000000,10.777932,14.653225,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
254,4.233333,0,1,-7.690752,23.398611,0.000000,11.024241,14.078677,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
255,4.250000,0,1,-7.501036,23.619781,0.000000,11.243538,13.514067,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
256,4.266667,0,1,-7.308277,23.831793,0.000000,11.438237,12.960945,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
257,4.283334,0,1,-7.112823,24.034878,0.000000,11.610972,12.420780,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
258,4.300001,0,1,-6.914968,24.229290,0.000000,11.764584,11.894935,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
259,4.316668,0,1,-6.714950,24.415297,0.000000,11.902106,11.384614,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
260,4.333334,0,1,-6.512960,24.593191,0.000000,12.026723,10.890844,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
261,4.350001,0,1,-6.309126,24.763264,0.000000,12.141722,10.414403,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
262,4.366668,0,1,-6.103527,24.925823,0.000000,12.250400,9.955776,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
263,4.383335,0,1,-5.896181,25.081171,0.000000,12.355975,9.515102,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
264,4.400002,0,1,-5.687066,25.229597,0.000000,12.461478,9.092137,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
265,4.416669,0,1,-5.476112,25.371386,0.000000,12.569611,8.686234,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
266,4.433336,0,1,-5.263218,25.506794,0.000000,12.682672,8.296324,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
267,4.450003,0,1,-5.048253,25.636055,0.000000,12.802454,7.920977,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
268,4.466670,0,1,-4.831074,25.759361,0.000000,12.930189,7.558412,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
269,4.483336,0,1,-4.611537,25.876881,0.000000,13.066539,7.206623,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
270,4.500003,0,1,-4.389491,25.988737,0.000000,13.211618,6.863431,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
271,4.516670,0,1,-4.164803,26.095013,0.000000,13.365057,6.526588,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
272,4.533337,0,1,-3.937356,26.195763,0.000000,13.526081,6.193884,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
273,4.550004,0,1,-3.707056,26.290997,0.000000,13.693606,5.863201,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
274,4.566671,0,1,-3.473828,26.380703,0.000000,13.866339,5.532591,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
275,4.583338,0,1,-3.237623,26.464836,0.000000,14.042864,5.200302,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
276,4.600005,0,1,-2.998419,26.543331,0.000000,14.221726,4.864805,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
277,4.616672,0,1,-2.756216,26.616098,0.000000,14.401483,4.524801,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
278,4.633338,0,1,-2.511038,26.683041,0.000000,14.580750,4.179209,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
279,4.650005,0,1,-2.262928,26.744040,0.000000,14.758234,3.827153,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
280,4.666672,0,1,-2.011948,26.798969,0.000000,14.932748,3.467939,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
281,4.683339,0,1,-1.758180,26.847702,0.000000,15.103216,3.101029,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
282,4.700006,0,1,-1.501715,26.890095,0.000000,15.268675,2.726024,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
283,4.716673,0,1,-1.242663,26.926008,0.000000,15.428266,2.342633,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
284,4.733340,0,1,-0.981142,26.955301,0.000000,15.581228,1.950655,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
285,4.750007,0,1,-0.717282,26.977825,0.000000,15.726889,1.549959,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
286,4.766674,0,1,-0.451223,26.993437,0.000000,15.864644,1.140472,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
287,4.783340,0,1,-0.183112,27.001984,0.000000,15.993956,0.722159,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
288,4.800007,0,1,0.086896,27.003328,0.000000,16.114328,0.295014,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
289,4.816674,0,1,0.358639,26.997324,0.000000,16.225294,-0.140945,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
290,4.833341,0,1,0.631947,26.983824,0.000000,16.326408,-0.585686,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
291,4.850008,0,1,0.906641,26.962688,0.000000,16.417225,-1.039162,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
292,4.866675,0,1,1.182539,26.933771,0.000000,16.497282,-1.501313,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
293,4.883342,0,1,1.459445,26.896936,0.000000,16.566092,-1.972065,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
294,4.900009,0,1,1.737159,26.852041,0.000000,16.623121,-2.451318,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
295,4.916676,0,1,2.015465,26.798958,0.000000,16.667774,-2.938941,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
296,4.933342,0,1,2.294141,26.737545,0.000000,16.699383,-3.434756,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
297,4.950009,0,1,2.572947,26.667681,0.000000,16.717192,-3.938529,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
298,4.966676,0,1,2.851632,26.589243,0.000000,16.720348,-4.449936,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
299,4.983343,0,1,3.129926,26.502121,0.000000,16.707886,-4.968562,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
300,5.000010,0,1,3.407541,26.406206,0.000000,16.678741,-5.493850,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
301,5.016677,0,1,3.684167,26.301413,0.000000,16.631735,-6.025098,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
302,5.033344,0,1,3.959476,26.187670,0.000000,16.565617,-6.561423,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
303,5.050011,0,1,4.233115,26.064920,0.000000,16.479059,-7.101740,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
304,5.066678,0,1,4.504707,25.933138,0.000000,16.370724,-7.644761,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
305,5.083344,0,1,4.773863,25.792320,0.000000,16.239307,-8.188984,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
306,5.100011,0,1,5.040164,25.642485,0.000000,16.083595,-8.732720,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
307,5.116678,0,1,5.303185,25.483702,0.000000,15.902541,-9.274116,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
308,5.133345,0,1,5.562483,25.316053,0.000000,15.695334,-9.811196,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
309,5.150012,0,1,5.817615,25.139671,0.000000,15.461461,-10.341940,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
310,5.166679,0,1,6.068135,24.954710,0.000000,15.200743,-10.864329,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
311,5.183346,0,1,6.313608,24.761360,0.000000,14.913358,-11.376438,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
312,5.200013,0,1,6.553605,24.559839,0.000000,14.599839,-11.876482,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
313,5.216680,0,1,6.787719,24.350388,0.000000,14.261044,-12.362863,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
314,5.233346,0,1,7.015564,24.133266,0.000000,13.898089,-12.834197,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
315,5.250013,0,1,7.236777,23.908756,0.000000,13.512287,-13.289330,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
316,5.266680,0,1,7.451018,23.677147,0.000000,13.105080,-13.727296,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
317,5.283347,0,1,7.657976,23.438744,0.000000,12.677962,-14.147320,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
318,5.300014,0,1,7.857358,23.193861,0.000000,12.232436,-14.548754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
319,5.316681,0,1,8.048901,22.942816,0.000000,11.769969,-14.931051,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
320,5.333348,0,1,8.232364,22.685940,0.000000,11.291958,-15.293733,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
321,5.350015,0,1,8.407526,22.423565,0.000000,10.799736,-15.636353,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
322,5.366682,0,1,8.574183,22.156036,0.000000,10.294570,-15.958484,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
323,5.383348,0,1,8.732154,21.883701,0.000000,9.777680,-16.259705,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
324,5.400015,0,1,8.881277,21.606916,0.000000,9.250246,-16.539621,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
325,5.416682,0,1,9.021408,21.326038,0.000000,8.713437,-16.797884,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
326,5.433349,0,1,9.152427,21.041433,0.000000,8.168420,-17.034210,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
